model,protein,spearman_rho
ESM3_sm_structure,MYO3,0.5403648855388528
ESM3_sm_structure,PAI1,0.3683235307505573
ESM3_sm_structure,TADBP,0.19027441541540138
ESM3_sm_structure,Q53Z42,0.3422897749216526
ESM3_sm_structure,RL40A,0.36095049631386955
ESM3_sm_structure,CBX4,0.6702588965850682
ESM3_sm_structure,PRKN,0.5153896485359895
ESM3_sm_structure,BRCA1,0.4336655197109288
ESM3_sm_structure,SRC,0.28687102199907016
ESM3_sm_structure,RDRP,0.16749781126362911
ESM3_sm_structure,RL40A,0.4782586047858943
ESM3_sm_structure,ACE2,0.26956879891233815
ESM3_sm_structure,MK01,0.11350136051954071
ESM3_sm_structure,THO1,0.4537509064832361
ESM3_sm_structure,P84126,0.528686151908719
ESM3_sm_structure,S22A1,0.44401526334361946
ESM3_sm_structure,NPC1,0.4299960194095337
ESM3_sm_structure,NCAP,0.18607038469393677
ESM3_sm_structure,I6TAH8,0.11741168020417742
ESM3_sm_structure,MLAC,0.12042077430385383
ESM3_sm_structure,GDIA,0.39658740177397733
ESM3_sm_structure,P53,0.34296844751326394
ESM3_sm_structure,BLAT,0.6252012598607238
ESM3_sm_structure,TRPC,-0.06718932376551862
ESM3_sm_structure,TNKS2,0.7139069619998073
ESM3_sm_structure,POLG,
ESM3_sm_structure,P53,0.16659809787537527
ESM3_sm_structure,SPG1,0.7945317840054682
ESM3_sm_structure,S22A1,0.494438084656962
ESM3_sm_structure,SDA,0.7571295713391547
ESM3_sm_structure,RPC1,0.6408822411583952
ESM3_sm_structure,OTU7A,0.6225672262665279
ESM3_sm_structure,SRC,0.3854108094700271
ESM3_sm_structure,Q53Z42,0.5212235249269292
ESM3_sm_structure,RL40A,0.3209476915867792
ESM3_sm_structure,EPHB2,0.7109913278857173
ESM3_sm_structure,NRAM,0.18561612171183225
ESM3_sm_structure,KCNE1,0.1735581788832463
ESM3_sm_structure,CAR11,0.4123820674958261
ESM3_sm_structure,BLAT,0.6165914766800197
ESM3_sm_structure,A4D664,0.191372241575243
ESM3_sm_structure,BLAT,0.5987443075819803
ESM3_sm_structure,PTEN,0.386853811513347
ESM3_sm_structure,DOCK1,0.5911411600054655
ESM3_sm_structure,POLG,-0.011191477920881529
ESM3_sm_structure,RAD,0.4589737214381215
ESM3_sm_structure,GLPA,0.20571771291483412
ESM3_sm_structure,HECD1,0.4514917879411109
ESM3_sm_structure,MSH2,0.3462530507516045
ESM3_sm_structure,SPA,0.5977859053714745
ESM3_sm_structure,TPMT,0.48860883048611287
ESM3_sm_structure,TAT,-0.02208252356465558
ESM3_sm_structure,MTH3,0.5066314292589563
ESM3_sm_structure,OXDA,0.28481333119700775
ESM3_sm_structure,SR43C,0.6169005939243928
ESM3_sm_structure,R1AB,0.24516658109396508
ESM3_sm_structure,OPSD,0.49856810835359183
ESM3_sm_structure,CP2C9,0.6064574919835555
ESM3_sm_structure,CATR,0.38056799621342835
ESM3_sm_structure,IF1,0.5005614497862432
ESM3_sm_structure,ENV,0.16823350769089485
ESM3_sm_structure,HMDH,0.43818505722296985
ESM3_sm_structure,A0A1I9GEU1,0.011384323187405182
ESM3_sm_structure,SPTN1,0.609826289956385
ESM3_sm_structure,KKA2,0.4818351330428784
ESM3_sm_structure,Q6WV12,0.19973218531916376
ESM3_sm_structure,RD23A,0.575027174927235
ESM3_sm_structure,UBR5,0.5870152958042927
ESM3_sm_structure,FKBP3,0.6292977242348611
ESM3_sm_structure,ARGR,0.6611622481694832
ESM3_sm_structure,SHOC2,0.2818724406910341
ESM3_sm_structure,ODP2,0.6389051226240378
ESM3_sm_structure,ENVZ,0.0485326365194148
ESM3_sm_structure,CP2C9,0.5643559317429896
ESM3_sm_structure,AICDA,0.24007810847524785
ESM3_sm_structure,A4GRB6,0.5714665978194406
ESM3_sm_both,POLG,-0.18782138858458008
ESM3_sm_both,GCN4,0.4348262032085562
ESM3_sm_both,HCP,0.755371384972975
ESM3_sm_both,SOX30,0.47623313089617714
ESM3_sm_both,PA,0.05520130673391698
ESM3_sm_both,SCN5A,0.03125952586792343
ESM3_sm_both,HEM3,0.4336251537195607
ESM3_sm_both,SPIKE,0.5143460579207396
ESM3_sm_both,MBD11,0.6622147571713697
ESM3_sm_both,A0A192B1T2,0.2574789148395383
ESM3_sm_both,BBC1,0.6225119807142261
ESM3_sm_both,P53,0.2743309556741999
ESM3_sm_both,PABP,0.6143709619064478
ESM3_sm_both,B2L11,0.31898803744481286
ESM3_sm_both,VKOR1,0.4825874040328279
ESM3_sm_both,DNJA1,0.6402885561540725
ESM3_sm_both,RS15,0.516174293051859
ESM3_sm_both,RNC,0.5647261750519971
ESM3_sm_both,CCR5,0.30157259481125553
ESM3_sm_both,NPC1,0.27092933947772657
ESM3_sm_both,HIS7,0.1972307217289124
ESM3_sm_both,Q2N0S5,0.34683712087510543
ESM3_sm_both,VILI,0.7492721802512826
ESM3_sm_both,MET,0.49518435229009156
ESM3_sm_both,AMFR,0.6910034797501005
ESM3_sm_both,RASH,0.46310636651772547
ESM3_sm_both,PR40A,0.7413605098964438
ESM3_sm_both,SRBS1,0.6521464690572351
ESM3_sm_both,NUD15,0.6696114659617936
ESM3_sm_both,GAL4,0.498953296060309
ESM3_sm_both,RPC1,0.10969803203934976
ESM3_sm_both,OBSCN,0.7802783017707794
ESM3_sm_both,CSN4,0.7127950927304383
ESM3_sm_both,Q837P5,0.41191250644360355
ESM3_sm_both,CAPSD,0.173336400115626
ESM3_sm_both,ENV,0.35873848852312973
ESM3_sm_both,YAIA,0.6817438117502119
ESM3_sm_both,LYAM1,0.27775207602278756
ESM3_sm_both,PSAE,0.5297141606387386
ESM3_sm_both,CCDB,0.40255867003723594
ESM3_sm_both,SPG1,0.39601168397542724
ESM3_sm_both,PIN1,0.7415773474786912
ESM3_sm_both,CAR11,0.30177609623360585
ESM3_sm_both,PITX2,0.6165310477578977
ESM3_sm_both,ANCSZ,0.5752915348970018
ESM3_sm_both,P53,0.2668877746089877
ESM3_sm_both,HXK4,0.4187384141176711
ESM3_sm_both,SRC,0.36871966796746375
ESM3_sm_both,BCHB,0.6262230585153703
ESM3_sm_both,F7YBW8,0.20080606922712183
ESM3_sm_both,TRPC,0.5916627909630688
ESM3_sm_both,POLG,0.19285861946571886
ESM3_sm_both,SC6A4,0.5225779936665148
ESM3_sm_both,DLG4,0.5582975316943509
ESM3_sm_both,SPG2,0.454329139330978
ESM3_sm_both,HSP82,0.3870113479557562
ESM3_sm_both,YNZC,0.6243030956338438
ESM3_sm_both,DYR,0.41230022566828517
ESM3_sm_both,HSP82,0.34826538184776246
ESM3_sm_both,PTEN,0.5391893129137298
ESM3_sm_both,SQSTM,0.7161991672625481
ESM3_sm_both,RASK,0.4993213167032024
ESM3_sm_both,BLAT,0.5379993228503294
ESM3_sm_both,ADRB2,0.4971774962869917
ESM3_sm_both,SYUA,0.0007450655697226521
ESM3_sm_both,PPARG,0.514539248858637
ESM3_sm_both,NUSG,0.6672585489135299
ESM3_sm_both,OXDA,0.39055560570399167
ESM3_sm_both,SUMO1,0.5737806162074185
ESM3_sm_both,PKN1,0.5736753474885432
ESM3_sm_both,MTHR,0.3791395936584417
ESM3_sm_both,RAF1,0.2686355632412517
ESM3_sm_both,RASK,0.20358559719255973
ESM3_sm_both,UBE4B,0.7472244490618404
ESM3_sm_both,RFAH,0.5126673183768828
ESM3_sm_both,A0A2Z5U3Z0,0.40606537798483866
ESM3_sm_both,TCRG1,0.7603441321209188
ESM3_sm_both,VRPI,0.6695465361874519
ESM3_sm_both,VKOR1,0.3743361566711943
ESM3_sm_both,PHOT,0.5955421953936297
ESM3_sm_both,C6KNH7,0.4423922442050124
ESM3_sm_both,GRB2,0.7050237408422839
ESM3_sm_both,NKX31,0.6009567108077224
ESM3_sm_both,RCD1,0.4853777583966436
ESM3_sm_both,CALM1,0.1988535113153808
ESM3_sm_both,SBI,0.7082317518898873
ESM3_sm_both,YAP1,0.5522260142942409
ESM3_sm_both,SERC,0.5252369792258197
ESM3_sm_both,TPOR,0.3298381511522409
ESM3_sm_both,KCNH2,0.3949763744093603
ESM3_sm_both,OTC,0.6645878082638548
ESM3_sm_both,AMIE,0.4729814682826881
ESM3_sm_both,CAS9,0.1429146231395111
ESM3_sm_both,Q837P4,0.5100182032522884
ESM3_sm_both,UBC9,0.482928238218181
ESM3_sm_both,HSP82,0.3101719591439436
ESM3_sm_both,SPIKE,0.44438529852030284
ESM3_sm_both,HXK4,0.4755043322447209
ESM3_sm_both,CCDB,0.4482987082524251
ESM3_sm_both,TPK1,0.2606781721542552
ESM3_sm_both,FECA,0.6800045936114617
ESM3_sm_both,NUSA,0.711931904520199
ESM3_sm_both,RPC1,0.03446645403607377
ESM3_sm_both,CASP3,0.5728792156858636
ESM3_sm_both,KCNE1,0.14650804756971217
ESM3_sm_both,ILF3,0.49980220956808785
ESM3_sm_both,F7YBW8,0.42419127988748245
ESM3_sm_both,SCIN,0.6048862318276501
ESM3_sm_both,RL20,0.5399990902207936
ESM3_sm_both,REV,0.27993506420281544
ESM3_sm_both,CASP7,0.6256805444081941
ESM3_sm_both,CUE1,0.6875625207438052
ESM3_sm_both,ERBB2,0.506132330956025
ESM3_sm_both,A4,
ESM3_sm_both,DN7A,0.6646775230426046
ESM3_sm_both,CBPA2,0.6852364255706662
ESM3_sm_both,VG08,0.6576592661251559
ESM3_sm_both,Q8WTC7,0.24876434951436996
ESM3_sm_both,ESTA,0.4750757530995109
ESM3_sm_both,LGK,0.43471530596987595
ESM3_sm_both,SAV1,0.7245913510007598
ESM3_sm_both,DLG4,0.6317800158307102
ESM3_sm_both,Q59976,0.578381158228463
ESM3_sm_both,MAFG,0.6932456403443368
ESM3_sm_both,A0A2Z5U3Z0,0.3498235137416994
ESM3_sm_both,D7PM05,0.43215973150031123
ESM3_sm_both,UBE4B,
ESM3_sm_both,AACC1,0.5188937654559145
ESM3_sm_both,KCNJ2,0.3110765937510377
ESM3_sm_both,DYR,0.43691522137501476
ESM3_sm_both,KCNJ2,0.3397871817191282
ESM3_sm_both,PPM1D,0.4916948769127436
ESM3_sm_both,RCRO,0.7622791544096268
ESM3_sm_both,CBS,0.3436708588826703
ESM3_sm_both,GFP,0.5074975198224607
ESM3_sm_both,A0A247D711,0.4508769788099842
ESM3_sm_both,ISDH,0.7206931622226921
ESM3_sm_both,RBP1,0.6303866739514904
ESM3_sm_both,CD19,0.291127543740589
ESM3_sm_both,MYO3,0.6682542708530296
ESM3_sm_both,PAI1,0.4538826785062787
ESM3_sm_both,TADBP,0.1077436037021648
ESM3_sm_both,Q53Z42,0.3354987461682939
ESM3_sm_both,RL40A,0.2588438547391947
ESM3_sm_both,CBX4,0.6026278996103481
ESM3_sm_both,PRKN,0.6109013793405248
ESM3_sm_both,BRCA1,0.45782483396246465
ESM3_sm_both,SRC,0.35427255965670434
ESM3_sm_both,RDRP,0.22411825943525282
ESM3_sm_both,RL40A,0.3472418378163674
ESM3_sm_both,ACE2,0.3339193893758059
ESM3_sm_both,MK01,0.1480957274405274
ESM3_sm_both,THO1,0.602562892720844
ESM3_sm_both,P84126,0.5764242435553928
ESM3_sm_both,S22A1,0.4993336258259284
ESM3_sm_both,NPC1,0.5735122763657015
ESM3_sm_both,NCAP,0.24918231228099527
ESM3_sm_both,I6TAH8,0.1833106072288659
ESM3_sm_both,MLAC,0.16277173798581338
ESM3_sm_both,GDIA,0.4368601323695223
ESM3_sm_both,P53,0.463384025069126
ESM3_sm_both,BLAT,0.7616526254709889
ESM3_sm_both,TRPC,-0.06285379116634517
ESM3_sm_both,TNKS2,0.7508209783003492
ESM3_sm_both,POLG,
ESM3_sm_both,P53,0.2781373428212167
ESM3_sm_both,SPG1,0.8276965140123035
ESM3_sm_both,S22A1,0.5585801270662591
ESM3_sm_both,SDA,0.7337580170568205
ESM3_sm_both,RPC1,0.7725560051928352
ESM3_sm_both,OTU7A,0.6814462674934516
ESM3_sm_both,SRC,0.4580422777415571
ESM3_sm_both,Q53Z42,0.5780616708223648
ESM3_sm_both,RL40A,0.22737614009115809
ESM3_sm_both,EPHB2,0.7873180596682142
ESM3_sm_both,NRAM,0.3957491459679962
ESM3_sm_both,KCNE1,0.1965623394191859
ESM3_sm_both,CAR11,0.4246683622946556
ESM3_sm_both,BLAT,0.7533624985807102
ESM3_sm_both,A4D664,0.2708136863311548
ESM3_sm_both,BLAT,0.6913692804354342
ESM3_sm_both,PTEN,0.4732759493731939
ESM3_sm_both,DOCK1,0.6833932198379755
ESM3_sm_both,POLG,0.0003567843369278019
ESM3_sm_both,RAD,0.38406907030768045
ESM3_sm_both,GLPA,0.40449616071938577
ESM3_sm_both,HECD1,0.5414777345783505
ESM3_sm_both,MSH2,0.38931491733783447
ESM3_sm_both,SPA,0.6639869635244289
ESM3_sm_both,TPMT,0.5573647960499388
ESM3_sm_both,TAT,0.2496014886162448
ESM3_sm_both,MTH3,0.5721911451579108
ESM3_sm_both,OXDA,0.33647285298359225
ESM3_sm_both,SR43C,0.7388751986779059
ESM3_sm_both,R1AB,0.4020749761652935
ESM3_sm_both,OPSD,0.581695295594796
ESM3_sm_both,CP2C9,0.6956640380353786
ESM3_sm_both,CATR,0.4405636906614783
ESM3_sm_both,IF1,0.5796703215084795
ESM3_sm_both,ENV,-0.15664622258282151
ESM3_sm_both,HMDH,0.4337102286066923
ESM3_sm_both,A0A1I9GEU1,0.02477698488226089
ESM3_sm_both,SPTN1,0.6693104262720742
ESM3_sm_both,KKA2,0.628049662355175
ESM3_sm_both,Q6WV12,0.22369555662064597
ESM3_sm_both,RD23A,0.6329682062295231
ESM3_sm_both,UBR5,0.6412568496759381
ESM3_sm_both,FKBP3,0.7089336166730165
ESM3_sm_both,ARGR,0.7306126042010822
ESM3_sm_both,SHOC2,0.2965540349912872
ESM3_sm_both,ODP2,0.5636886724509619
ESM3_sm_both,ENVZ,0.19639237086036684
ESM3_sm_both,CP2C9,0.6548433781964557
ESM3_sm_both,AICDA,0.33408060987802896
ESM3_sm_both,A4GRB6,0.6507018235593094
ESM3_sm_sequence,POLG,-0.14663081717281956
ESM3_sm_sequence,GCN4,0.3806818181818182
ESM3_sm_sequence,HCP,0.7474917691307037
ESM3_sm_sequence,SOX30,0.33165620238431726
ESM3_sm_sequence,PA,0.02578046645159045
ESM3_sm_sequence,SCN5A,0.14237698385192232
ESM3_sm_sequence,HEM3,0.43403113435014273
ESM3_sm_sequence,SPIKE,0.012510885399207803
ESM3_sm_sequence,MBD11,0.12428743469324448
ESM3_sm_sequence,A0A192B1T2,-0.004363548418357726
ESM3_sm_sequence,BBC1,0.5756595958034845
ESM3_sm_sequence,P53,-0.07668125068061854
ESM3_sm_sequence,PABP,0.6661422392568112
ESM3_sm_sequence,B2L11,0.19255988910668598
ESM3_sm_sequence,VKOR1,0.49151455974602126
ESM3_sm_sequence,DNJA1,0.5643803961957605
ESM3_sm_sequence,RS15,0.4238619947950666
ESM3_sm_sequence,RNC,0.6328569942919909
ESM3_sm_sequence,CCR5,0.35076140538604017
ESM3_sm_sequence,NPC1,0.7293586789554531
ESM3_sm_sequence,HIS7,0.08678860399753449
ESM3_sm_sequence,Q2N0S5,-0.0074215219310212275
ESM3_sm_sequence,VILI,0.18063230869364483
ESM3_sm_sequence,MET,0.5573569963247822
ESM3_sm_sequence,AMFR,0.6866697071087909
ESM3_sm_sequence,RASH,0.4810837455930834
ESM3_sm_sequence,PR40A,0.49033635698329064
ESM3_sm_sequence,SRBS1,0.6179541976418196
ESM3_sm_sequence,NUD15,0.5724608366365942
ESM3_sm_sequence,GAL4,0.4098512869812433
ESM3_sm_sequence,RPC1,0.08267259976303279
ESM3_sm_sequence,OBSCN,0.7599132437829852
ESM3_sm_sequence,CSN4,0.6657126195267649
ESM3_sm_sequence,Q837P5,0.3111484806050484
ESM3_sm_sequence,CAPSD,0.19654759055555385
ESM3_sm_sequence,ENV,-0.0971733742384327
ESM3_sm_sequence,YAIA,0.2901888178518827
ESM3_sm_sequence,LYAM1,0.33338289251275416
ESM3_sm_sequence,PSAE,0.4382611928537079
ESM3_sm_sequence,CCDB,0.4323318280360885
ESM3_sm_sequence,SPG1,0.26350113271695125
ESM3_sm_sequence,PIN1,0.7331766307754369
ESM3_sm_sequence,CAR11,0.3930671977451289
ESM3_sm_sequence,PITX2,0.5371955037713928
ESM3_sm_sequence,ANCSZ,0.6067117673773338
ESM3_sm_sequence,P53,-0.09238040384062639
ESM3_sm_sequence,HXK4,0.3917088399028437
ESM3_sm_sequence,SRC,0.4653312691935173
ESM3_sm_sequence,BCHB,0.5183346889265672
ESM3_sm_sequence,F7YBW8,0.320293978188715
ESM3_sm_sequence,TRPC,0.6698421353964092
ESM3_sm_sequence,POLG,-0.04838973280682768
ESM3_sm_sequence,SC6A4,0.5606021011852128
ESM3_sm_sequence,DLG4,0.5796986099452445
ESM3_sm_sequence,SPG2,0.3681233866909527
ESM3_sm_sequence,HSP82,0.48168742306625295
ESM3_sm_sequence,YNZC,0.5602637441759625
ESM3_sm_sequence,DYR,0.5079295503686362
ESM3_sm_sequence,HSP82,0.3864242664518984
ESM3_sm_sequence,PTEN,0.5483678321928165
ESM3_sm_sequence,SQSTM,0.32884599464206005
ESM3_sm_sequence,RASK,0.5854899668085813
ESM3_sm_sequence,BLAT,0.5355101167738077
ESM3_sm_sequence,ADRB2,0.5549511632963702
ESM3_sm_sequence,SYUA,0.18557523385394492
ESM3_sm_sequence,PPARG,0.5256860661242729
ESM3_sm_sequence,NUSG,0.5220813670050616
ESM3_sm_sequence,OXDA,0.35328036054372053
ESM3_sm_sequence,SUMO1,0.5464686946869082
ESM3_sm_sequence,PKN1,0.5539679481957134
ESM3_sm_sequence,MTHR,0.3741572060356087
ESM3_sm_sequence,RAF1,0.20873602005573444
ESM3_sm_sequence,RASK,0.15093058405242119
ESM3_sm_sequence,UBE4B,0.6887437260768537
ESM3_sm_sequence,RFAH,0.40235407015099506
ESM3_sm_sequence,A0A2Z5U3Z0,0.0464758664808375
ESM3_sm_sequence,TCRG1,0.746175577633166
ESM3_sm_sequence,VRPI,0.6335949795903876
ESM3_sm_sequence,VKOR1,0.44193201528471526
ESM3_sm_sequence,PHOT,0.6435880254198727
ESM3_sm_sequence,C6KNH7,-0.03036433755618241
ESM3_sm_sequence,GRB2,0.6728293834100099
ESM3_sm_sequence,NKX31,0.5242447481056552
ESM3_sm_sequence,RCD1,0.3591696993721729
ESM3_sm_sequence,CALM1,0.23767183900988448
ESM3_sm_sequence,SBI,0.5595237506240193
ESM3_sm_sequence,YAP1,0.5668630215976933
ESM3_sm_sequence,SERC,0.5510546568437611
ESM3_sm_sequence,TPOR,0.3239315046419916
ESM3_sm_sequence,KCNH2,0.35934748368709224
ESM3_sm_sequence,OTC,0.5852857847483839
ESM3_sm_sequence,AMIE,0.4746880517047628
ESM3_sm_sequence,CAS9,0.1361380450541887
ESM3_sm_sequence,Q837P4,0.5192964317491534
ESM3_sm_sequence,UBC9,0.5009664243833928
ESM3_sm_sequence,HSP82,0.33831116896670177
ESM3_sm_sequence,SPIKE,-0.022053312336030712
ESM3_sm_sequence,HXK4,0.5274552876230076
ESM3_sm_sequence,CCDB,0.4832434147495891
ESM3_sm_sequence,TPK1,0.2425411490089855
ESM3_sm_sequence,FECA,0.665681654775988
ESM3_sm_sequence,NUSA,0.5827027258816287
ESM3_sm_sequence,RPC1,0.03764175154319773
ESM3_sm_sequence,CASP3,0.5703821052293314
ESM3_sm_sequence,KCNE1,0.20909367786327843
ESM3_sm_sequence,ILF3,0.4050104472609629
ESM3_sm_sequence,F7YBW8,0.4037740271917487
ESM3_sm_sequence,SCIN,0.39971295316050753
ESM3_sm_sequence,RL20,0.40467157141017146
ESM3_sm_sequence,REV,0.049457173505740866
ESM3_sm_sequence,CASP7,0.648140386448347
ESM3_sm_sequence,CUE1,0.5606775710366398
ESM3_sm_sequence,ERBB2,0.4837797315593023
ESM3_sm_sequence,A4,0.004973590758651094
ESM3_sm_sequence,DN7A,0.38139514971020494
ESM3_sm_sequence,CBPA2,0.4519632521927723
ESM3_sm_sequence,VG08,0.6267756114570601
ESM3_sm_sequence,Q8WTC7,0.01802267534973404
ESM3_sm_sequence,ESTA,0.29578788164671405
ESM3_sm_sequence,LGK,0.4137522717292364
ESM3_sm_sequence,SAV1,0.6802925804935603
ESM3_sm_sequence,DLG4,0.6412055564656729
ESM3_sm_sequence,Q59976,0.5999904978072019
ESM3_sm_sequence,MAFG,0.5975810742858099
ESM3_sm_sequence,A0A2Z5U3Z0,0.08907810183414445
ESM3_sm_sequence,D7PM05,0.13701838898420687
ESM3_sm_sequence,UBE4B,
ESM3_sm_sequence,AACC1,0.521980790321189
ESM3_sm_sequence,KCNJ2,0.369645831943853
ESM3_sm_sequence,DYR,0.5285091056796226
ESM3_sm_sequence,KCNJ2,0.3867442021204458
ESM3_sm_sequence,PPM1D,0.5068469225701261
ESM3_sm_sequence,RCRO,0.47127870780836356
ESM3_sm_sequence,CBS,0.3885218304476989
ESM3_sm_sequence,GFP,0.25504987510908844
ESM3_sm_sequence,A0A247D711,0.09941493529782891
ESM3_sm_sequence,ISDH,0.33626634764258256
ESM3_sm_sequence,RBP1,0.5151546514548501
ESM3_sm_sequence,CD19,0.07413290027754411
ESM3_sm_sequence,MYO3,0.6050525723771483
ESM3_sm_sequence,PAI1,0.47340115374812425
ESM3_sm_sequence,TADBP,0.061748681887896575
ESM3_sm_sequence,Q53Z42,0.3775904721166658
ESM3_sm_sequence,RL40A,0.31754552980685463
ESM3_sm_sequence,CBX4,0.5704654051804839
ESM3_sm_sequence,PRKN,0.4825386683119896
ESM3_sm_sequence,BRCA1,0.44294435961316636
ESM3_sm_sequence,SRC,0.4643432291889594
ESM3_sm_sequence,RDRP,0.05531998534419319
ESM3_sm_sequence,RL40A,0.28863483736978124
ESM3_sm_sequence,ACE2,0.30326055571799565
ESM3_sm_sequence,MK01,0.1839059505725872
ESM3_sm_sequence,THO1,0.515853828568611
ESM3_sm_sequence,P84126,0.6125928854446131
ESM3_sm_sequence,S22A1,0.5214150001964155
ESM3_sm_sequence,NPC1,0.6420302905571054
ESM3_sm_sequence,NCAP,0.021303363698867754
ESM3_sm_sequence,I6TAH8,0.011435898086874483
ESM3_sm_sequence,MLAC,0.3016496262771843
ESM3_sm_sequence,GDIA,0.469153779447059
ESM3_sm_sequence,P53,0.15448234564061297
ESM3_sm_sequence,BLAT,0.7571972409388976
ESM3_sm_sequence,TRPC,0.011617523850666075
ESM3_sm_sequence,TNKS2,0.6813092960229391
ESM3_sm_sequence,POLG,
ESM3_sm_sequence,P53,-0.0736152391274932
ESM3_sm_sequence,SPG1,0.5648120300751879
ESM3_sm_sequence,S22A1,0.6042166759737068
ESM3_sm_sequence,SDA,0.6346046935553613
ESM3_sm_sequence,RPC1,0.7396381029039104
ESM3_sm_sequence,OTU7A,0.6435625082309029
ESM3_sm_sequence,SRC,0.5589058585447706
ESM3_sm_sequence,Q53Z42,0.6104344453901752
ESM3_sm_sequence,RL40A,0.2860713576365894
ESM3_sm_sequence,EPHB2,0.6969965894251612
ESM3_sm_sequence,NRAM,-0.041073571566714255
ESM3_sm_sequence,KCNE1,0.22639619702654545
ESM3_sm_sequence,CAR11,0.48959945739345323
ESM3_sm_sequence,BLAT,0.7515643288169733
ESM3_sm_sequence,A4D664,0.03886072710689183
ESM3_sm_sequence,BLAT,0.6981713703182809
ESM3_sm_sequence,PTEN,0.4543798867255752
ESM3_sm_sequence,DOCK1,0.6207773048621501
ESM3_sm_sequence,POLG,-0.02790803195420001
ESM3_sm_sequence,RAD,0.36343495964547406
ESM3_sm_sequence,GLPA,0.4239985638397703
ESM3_sm_sequence,HECD1,0.3344435233308543
ESM3_sm_sequence,MSH2,0.4091043878506836
ESM3_sm_sequence,SPA,0.3985938988714197
ESM3_sm_sequence,TPMT,0.5470078593821084
ESM3_sm_sequence,TAT,-0.0022198445359185425
ESM3_sm_sequence,MTH3,0.5814180465321367
ESM3_sm_sequence,OXDA,0.3702093685379926
ESM3_sm_sequence,SR43C,0.7210305836732448
ESM3_sm_sequence,R1AB,0.06434284771376003
ESM3_sm_sequence,OPSD,0.5650629124034943
ESM3_sm_sequence,CP2C9,0.7242950617509556
ESM3_sm_sequence,CATR,0.4111455094771393
ESM3_sm_sequence,IF1,0.5755972142550158
ESM3_sm_sequence,ENV,-0.014830417380888463
ESM3_sm_sequence,HMDH,0.5477453030730007
ESM3_sm_sequence,A0A1I9GEU1,0.01452214732746308
ESM3_sm_sequence,SPTN1,0.6356862996416851
ESM3_sm_sequence,KKA2,0.6089342458452083
ESM3_sm_sequence,Q6WV12,0.10977874994880323
ESM3_sm_sequence,RD23A,0.5803296965141863
ESM3_sm_sequence,UBR5,0.31389408852869555
ESM3_sm_sequence,FKBP3,0.16608429471798677
ESM3_sm_sequence,ARGR,0.6009883122940125
ESM3_sm_sequence,SHOC2,0.2735302146731273
ESM3_sm_sequence,ODP2,0.5119617000521411
ESM3_sm_sequence,ENVZ,0.20754268309923254
ESM3_sm_sequence,CP2C9,0.6585731646285569
ESM3_sm_sequence,AICDA,0.1047843460198627
ESM3_sm_sequence,A4GRB6,0.7254693358607687
ISM_650M,POLG,0.1577888107235165
ISM_650M,GCN4,0.5391042780748664
ISM_650M,HCP,0.7622769194924865
ISM_650M,SOX30,0.3987101018995448
ISM_650M,PA,-0.11957444778397977
ISM_650M,SCN5A,0.11651200172740876
ISM_650M,HEM3,0.402682977639771
ISM_650M,SPIKE,0.11089955547188464
ISM_650M,MBD11,0.5587279140054803
ISM_650M,A0A192B1T2,0.051580856929682305
ISM_650M,BBC1,0.5335883610441348
ISM_650M,P53,0.48873454323194715
ISM_650M,PABP,0.6662425403129892
ISM_650M,B2L11,0.2790908702316181
ISM_650M,VKOR1,0.5155377572103639
ISM_650M,DNJA1,0.5561781185746862
ISM_650M,RS15,0.442060563800517
ISM_650M,RNC,0.543327895825054
ISM_650M,CCR5,0.3604829422792906
ISM_650M,NPC1,0.6026305683563749
ISM_650M,HIS7,0.08485248822539773
ISM_650M,Q2N0S5,0.018239739284619822
ISM_650M,A0A140D2T1,0.08423936094567468
ISM_650M,VILI,0.6531091884559017
ISM_650M,MET,0.5654570843099143
ISM_650M,AMFR,0.59503084677619
ISM_650M,RASH,0.3780831294509969
ISM_650M,PR40A,0.6224433442674464
ISM_650M,SRBS1,0.619862285755638
ISM_650M,NUD15,0.6233465327609541
ISM_650M,GAL4,0.5667058606990815
ISM_650M,RPC1,0.11912243462553361
ISM_650M,OBSCN,0.6527227430297516
ISM_650M,CSN4,0.5328898759682679
ISM_650M,Q837P5,0.326170936559819
ISM_650M,CAPSD,0.12834985992663153
ISM_650M,ENV,
ISM_650M,YAIA,0.30493105874769616
ISM_650M,LYAM1,0.3334421560408702
ISM_650M,PSAE,0.5863375037769436
ISM_650M,CCDB,0.39715446507117613
ISM_650M,SPG1,0.27818035968401283
ISM_650M,PIN1,0.6606345598650825
ISM_650M,CAR11,0.28699298222818087
ISM_650M,PITX2,0.4876023808541127
ISM_650M,ANCSZ,0.5989060838135278
ISM_650M,P53,0.5323684668306193
ISM_650M,HXK4,0.38972297114729143
ISM_650M,SRC,0.44523264928872414
ISM_650M,BCHB,0.47323065719951507
ISM_650M,F7YBW8,0.33285917496443806
ISM_650M,TRPC,0.6462803677342158
ISM_650M,POLG,0.015601425201519458
ISM_650M,SC6A4,0.5574179239412808
ISM_650M,DLG4,0.5129099146005207
ISM_650M,SPG2,0.3181286237329084
ISM_650M,HSP82,0.48731375242272995
ISM_650M,YNZC,0.5560388460644214
ISM_650M,DYR,0.4419149526445271
ISM_650M,HSP82,0.33801284410517346
ISM_650M,PTEN,0.5382330999059568
ISM_650M,SQSTM,0.6346517063959722
